"COUNTRY","Country","SEX","Sex","AGE","Age","EMPSTAT","Employment status","TENURE","Job tenure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","3YTO5Y","3 to <5 years","A","Annual","2014","2014","YR","Years","0","Units",,,3.44845151901245,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","3YTO5Y","3 to <5 years","A","Annual","2015","2015","YR","Years","0","Units",,,3.46915364265441,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","5YTO10Y","5 to <10 years","A","Annual","2000","2000","YR","Years","0","Units",,,7.1133861541748,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","5YTO10Y","5 to <10 years","A","Annual","2001","2001","YR","Years","0","Units",,,7.01071214675903,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","5YTO10Y","5 to <10 years","A","Annual","2002","2002","YR","Years","0","Units",,,6.96648836135864,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","5YTO10Y","5 to <10 years","A","Annual","2003","2003","YR","Years","0","Units",,,6.91170454025268,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","5YTO10Y","5 to <10 years","A","Annual","2004","2004","YR","Years","0","Units",,,6.81150484085083,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","5YTO10Y","5 to <10 years","A","Annual","2005","2005","YR","Years","0","Units",,,6.69288778305053,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","5YTO10Y","5 to <10 years","A","Annual","2006","2006","YR","Years","0","Units",,,6.72815418243408,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","5YTO10Y","5 to <10 years","A","Annual","2007","2007","YR","Years","0","Units",,,6.92236042022705,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","5YTO10Y","5 to <10 years","A","Annual","2008","2008","YR","Years","0","Units",,,7.07617235183715,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","5YTO10Y","5 to <10 years","A","Annual","2009","2009","YR","Years","0","Units",,,7.13488864898681,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","5YTO10Y","5 to <10 years","A","Annual","2010","2010","YR","Years","0","Units",,,7.06195783615112,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","5YTO10Y","5 to <10 years","A","Annual","2011","2011","YR","Years","0","Units",,,6.83150291442871,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","5YTO10Y","5 to <10 years","A","Annual","2012","2012","YR","Years","0","Units",,,6.73527765274047,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","5YTO10Y","5 to <10 years","A","Annual","2013","2013","YR","Years","0","Units",,,6.7572112083435,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","5YTO10Y","5 to <10 years","A","Annual","2014","2014","YR","Years","0","Units",,,6.890474319458,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","5YTO10Y","5 to <10 years","A","Annual","2015","2015","YR","Years","0","Units",,,6.84053611755371,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","10YORMORE","10 years and over","A","Annual","2000","2000","YR","Years","0","Units",,,21.4590301513671,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","10YORMORE","10 years and over","A","Annual","2001","2001","YR","Years","0","Units",,,21.1661186218261,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","10YORMORE","10 years and over","A","Annual","2002","2002","YR","Years","0","Units",,,20.8947429656982,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","10YORMORE","10 years and over","A","Annual","2003","2003","YR","Years","0","Units",,,21.1102657318115,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","10YORMORE","10 years and over","A","Annual","2004","2004","YR","Years","0","Units",,,21.0304088592529,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","10YORMORE","10 years and over","A","Annual","2005","2005","YR","Years","0","Units",,,20.9737720489501,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","10YORMORE","10 years and over","A","Annual","2006","2006","YR","Years","0","Units",,,20.9313793182373,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","10YORMORE","10 years and over","A","Annual","2007","2007","YR","Years","0","Units",,,20.8841552734375,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","10YORMORE","10 years and over","A","Annual","2008","2008","YR","Years","0","Units",,,20.6677951812744,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","10YORMORE","10 years and over","A","Annual","2009","2009","YR","Years","0","Units",,,20.5197525024414,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","10YORMORE","10 years and over","A","Annual","2010","2010","YR","Years","0","Units",,,20.2718181610107,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","10YORMORE","10 years and over","A","Annual","2011","2011","YR","Years","0","Units",,,20.1547832489013,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","10YORMORE","10 years and over","A","Annual","2012","2012","YR","Years","0","Units",,,20.2369689941406,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","10YORMORE","10 years and over","A","Annual","2013","2013","YR","Years","0","Units",,,20.2836189270019,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","10YORMORE","10 years and over","A","Annual","2014","2014","YR","Years","0","Units",,,20.248306274414,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","10YORMORE","10 years and over","A","Annual","2015","2015","YR","Years","0","Units",,,20.3269023895263,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","TOTD","Total declared","A","Annual","2000","2000","YR","Years","0","Units",,,14.6467247009277,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","TOTD","Total declared","A","Annual","2001","2001","YR","Years","0","Units",,,14.6505651473999,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","TOTD","Total declared","A","Annual","2002","2002","YR","Years","0","Units",,,14.7103471755981,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","TOTD","Total declared","A","Annual","2003","2003","YR","Years","0","Units",,,15.0294961929321,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","TOTD","Total declared","A","Annual","2004","2004","YR","Years","0","Units",,,15.0025291442871,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","TOTD","Total declared","A","Annual","2005","2005","YR","Years","0","Units",,,14.7793321609497,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","TOTD","Total declared","A","Annual","2006","2006","YR","Years","0","Units",,,14.5219926834106,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","TOTD","Total declared","A","Annual","2007","2007","YR","Years","0","Units",,,14.3519220352172,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","TOTD","Total declared","A","Annual","2008","2008","YR","Years","0","Units",,,14.0635232925415,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","TOTD","Total declared","A","Annual","2009","2009","YR","Years","0","Units",,,14.1476383209228,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","TOTD","Total declared","A","Annual","2010","2010","YR","Years","0","Units",,,14.0605583190917,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","TOTD","Total declared","A","Annual","2011","2011","YR","Years","0","Units",,,13.9176416397094,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","TOTD","Total declared","A","Annual","2012","2012","YR","Years","0","Units",,,13.9863157272338,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","TOTD","Total declared","A","Annual","2013","2013","YR","Years","0","Units",,,13.8893156051635,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","TOTD","Total declared","A","Annual","2014","2014","YR","Years","0","Units",,,13.8608703613281,,
"DEU","Germany","MEN","Men","4549","45 to 49","DE","Dependent employment","TOTD","Total declared","A","Annual","2015","2015","YR","Years","0","Units",,,13.754729270935,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1MONTH","<1 month","A","Annual","2000","2000","YR","Years","0","Units",,,0.0487247928977012,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1MONTH","<1 month","A","Annual","2001","2001","YR","Years","0","Units",,,0.0306223649531602,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1MONTH","<1 month","A","Annual","2002","2002","YR","Years","0","Units",,,0.0316830202937126,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1MONTH","<1 month","A","Annual","2003","2003","YR","Years","0","Units",,,0.0540019422769546,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1MONTH","<1 month","A","Annual","2004","2004","YR","Years","0","Units",,,0.0287740435451269,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1MONTH","<1 month","A","Annual","2005","2005","YR","Years","0","Units",,,0.0466328002512454,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1MONTH","<1 month","A","Annual","2006","2006","YR","Years","0","Units",,,0.0465715676546096,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1MONTH","<1 month","A","Annual","2007","2007","YR","Years","0","Units",,,0.0469782836735248,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1MONTH","<1 month","A","Annual","2008","2008","YR","Years","0","Units",,,0.0471821427345275,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1MONTH","<1 month","A","Annual","2009","2009","YR","Years","0","Units",,,0.0447347648441791,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1MONTH","<1 month","A","Annual","2010","2010","YR","Years","0","Units",,,0.0437512062489986,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1MONTH","<1 month","A","Annual","2011","2011","YR","Years","0","Units",,,0.047408003360033,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1MONTH","<1 month","A","Annual","2012","2012","YR","Years","0","Units",,,0.0475251786410808,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1MONTH","<1 month","A","Annual","2013","2013","YR","Years","0","Units",,,0.0390042662620544,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1MONTH","<1 month","A","Annual","2014","2014","YR","Years","0","Units",,,0.041982103139162,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1MONTH","<1 month","A","Annual","2015","2015","YR","Years","0","Units",,,0.0464557893574237,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1MTO6M","1 to <6 months","A","Annual","2000","2000","YR","Years","0","Units",,,0.277174800634384,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1MTO6M","1 to <6 months","A","Annual","2001","2001","YR","Years","0","Units",,,0.286405950784683,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1MTO6M","1 to <6 months","A","Annual","2002","2002","YR","Years","0","Units",,,0.265596777200698,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1MTO6M","1 to <6 months","A","Annual","2003","2003","YR","Years","0","Units",,,0.283382833003997,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1MTO6M","1 to <6 months","A","Annual","2004","2004","YR","Years","0","Units",,,0.268410742282867,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1MTO6M","1 to <6 months","A","Annual","2005","2005","YR","Years","0","Units",,,0.285795629024505,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1MTO6M","1 to <6 months","A","Annual","2006","2006","YR","Years","0","Units",,,0.285063415765762,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1MTO6M","1 to <6 months","A","Annual","2007","2007","YR","Years","0","Units",,,0.29101487994194,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1MTO6M","1 to <6 months","A","Annual","2008","2008","YR","Years","0","Units",,,0.283468127250671,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1MTO6M","1 to <6 months","A","Annual","2009","2009","YR","Years","0","Units",,,0.293491959571838,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1MTO6M","1 to <6 months","A","Annual","2010","2010","YR","Years","0","Units",,,0.285380601882934,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1MTO6M","1 to <6 months","A","Annual","2011","2011","YR","Years","0","Units",,,0.288197785615921,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1MTO6M","1 to <6 months","A","Annual","2012","2012","YR","Years","0","Units",,,0.286392897367477,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1MTO6M","1 to <6 months","A","Annual","2013","2013","YR","Years","0","Units",,,0.278519123792648,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1MTO6M","1 to <6 months","A","Annual","2014","2014","YR","Years","0","Units",,,0.283899784088134,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1MTO6M","1 to <6 months","A","Annual","2015","2015","YR","Years","0","Units",,,0.286462604999542,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","6MTO12M","6 to <12 months","A","Annual","2000","2000","YR","Years","0","Units",,,0.699691712856292,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","6MTO12M","6 to <12 months","A","Annual","2001","2001","YR","Years","0","Units",,,0.690079391002655,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","6MTO12M","6 to <12 months","A","Annual","2002","2002","YR","Years","0","Units",,,0.68872445821762,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","6MTO12M","6 to <12 months","A","Annual","2003","2003","YR","Years","0","Units",,,0.703051924705505,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","6MTO12M","6 to <12 months","A","Annual","2004","2004","YR","Years","0","Units",,,0.694638609886169,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","6MTO12M","6 to <12 months","A","Annual","2005","2005","YR","Years","0","Units",,,0.696196675300598,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","6MTO12M","6 to <12 months","A","Annual","2006","2006","YR","Years","0","Units",,,0.701725244522094,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","6MTO12M","6 to <12 months","A","Annual","2007","2007","YR","Years","0","Units",,,0.696156740188598,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","6MTO12M","6 to <12 months","A","Annual","2008","2008","YR","Years","0","Units",,,0.703849554061889,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","6MTO12M","6 to <12 months","A","Annual","2009","2009","YR","Years","0","Units",,,0.705747902393341,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","6MTO12M","6 to <12 months","A","Annual","2010","2010","YR","Years","0","Units",,,0.694700896739959,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","6MTO12M","6 to <12 months","A","Annual","2011","2011","YR","Years","0","Units",,,0.699406564235687,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","6MTO12M","6 to <12 months","A","Annual","2012","2012","YR","Years","0","Units",,,0.70687860250473,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","6MTO12M","6 to <12 months","A","Annual","2013","2013","YR","Years","0","Units",,,0.700783014297485,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","6MTO12M","6 to <12 months","A","Annual","2014","2014","YR","Years","0","Units",,,0.691147029399871,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","6MTO12M","6 to <12 months","A","Annual","2015","2015","YR","Years","0","Units",,,0.700749695301055,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2000","2000","YR","Years","0","Units",,,1.63459289073944,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2001","2001","YR","Years","0","Units",,,1.56856715679168,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2002","2002","YR","Years","0","Units",,,1.60435557365417,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2003","2003","YR","Years","0","Units",,,1.63889050483703,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2004","2004","YR","Years","0","Units",,,1.55157697200775,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2005","2005","YR","Years","0","Units",,,1.73875153064727,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2006","2006","YR","Years","0","Units",,,1.70755863189697,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2007","2007","YR","Years","0","Units",,,1.71190905570983,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2008","2008","YR","Years","0","Units",,,1.72321820259094,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2009","2009","YR","Years","0","Units",,,1.74380564689636,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2010","2010","YR","Years","0","Units",,,1.75302183628082,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2011","2011","YR","Years","0","Units",,,1.70728552341461,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2012","2012","YR","Years","0","Units",,,1.72356688976287,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2013","2013","YR","Years","0","Units",,,1.72977983951568,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2014","2014","YR","Years","0","Units",,,1.7425183057785,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2015","2015","YR","Years","0","Units",,,1.72682559490203,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2000","2000","YR","Years","0","Units",,,3.4762487411499,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2001","2001","YR","Years","0","Units",,,3.45015716552734,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2002","2002","YR","Years","0","Units",,,3.45828461647033,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2003","2003","YR","Years","0","Units",,,3.4597463607788,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2004","2004","YR","Years","0","Units",,,3.46285939216613,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2005","2005","YR","Years","0","Units",,,3.54113793373107,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2006","2006","YR","Years","0","Units",,,3.47657537460327,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2007","2007","YR","Years","0","Units",,,3.45926094055175,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2008","2008","YR","Years","0","Units",,,3.46735405921936,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2009","2009","YR","Years","0","Units",,,3.45816445350646,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2010","2010","YR","Years","0","Units",,,3.44554543495178,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2011","2011","YR","Years","0","Units",,,3.46002960205078,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2012","2012","YR","Years","0","Units",,,3.49599146842956,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2013","2013","YR","Years","0","Units",,,3.43020343780517,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2014","2014","YR","Years","0","Units",,,3.46196389198303,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2015","2015","YR","Years","0","Units",,,3.4655635356903,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2000","2000","YR","Years","0","Units",,,7.10802698135375,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2001","2001","YR","Years","0","Units",,,7.01671886444091,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2002","2002","YR","Years","0","Units",,,6.97713661193847,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2003","2003","YR","Years","0","Units",,,6.91479063034057,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2004","2004","YR","Years","0","Units",,,6.8547339439392,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2005","2005","YR","Years","0","Units",,,6.75759172439575,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2006","2006","YR","Years","0","Units",,,6.74869871139526,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2007","2007","YR","Years","0","Units",,,6.93755769729614,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2008","2008","YR","Years","0","Units",,,7.05144596099853,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2009","2009","YR","Years","0","Units",,,7.07722663879394,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2010","2010","YR","Years","0","Units",,,7.00947904586791,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2011","2011","YR","Years","0","Units",,,6.84485244750976,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2012","2012","YR","Years","0","Units",,,6.79443836212158,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2013","2013","YR","Years","0","Units",,,6.82554483413696,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2014","2014","YR","Years","0","Units",,,6.92873764038085,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2015","2015","YR","Years","0","Units",,,6.85851526260375,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","10YORMORE","10 years and over","A","Annual","2000","2000","YR","Years","0","Units",,,20.8428230285644,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","10YORMORE","10 years and over","A","Annual","2001","2001","YR","Years","0","Units",,,20.5939807891845,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","10YORMORE","10 years and over","A","Annual","2002","2002","YR","Years","0","Units",,,20.3590641021728,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","10YORMORE","10 years and over","A","Annual","2003","2003","YR","Years","0","Units",,,20.4911060333251,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","10YORMORE","10 years and over","A","Annual","2004","2004","YR","Years","0","Units",,,20.403953552246,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","10YORMORE","10 years and over","A","Annual","2005","2005","YR","Years","0","Units",,,20.369457244873,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","10YORMORE","10 years and over","A","Annual","2006","2006","YR","Years","0","Units",,,20.265718460083,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","10YORMORE","10 years and over","A","Annual","2007","2007","YR","Years","0","Units",,,20.2268886566162,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","10YORMORE","10 years and over","A","Annual","2008","2008","YR","Years","0","Units",,,20.0822811126708,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","10YORMORE","10 years and over","A","Annual","2009","2009","YR","Years","0","Units",,,19.9472389221191,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","10YORMORE","10 years and over","A","Annual","2010","2010","YR","Years","0","Units",,,19.7345561981201,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","10YORMORE","10 years and over","A","Annual","2011","2011","YR","Years","0","Units",,,19.6594123840332,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","10YORMORE","10 years and over","A","Annual","2012","2012","YR","Years","0","Units",,,19.7898807525634,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","10YORMORE","10 years and over","A","Annual","2013","2013","YR","Years","0","Units",,,19.8219528198242,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","10YORMORE","10 years and over","A","Annual","2014","2014","YR","Years","0","Units",,,19.7772140502929,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","10YORMORE","10 years and over","A","Annual","2015","2015","YR","Years","0","Units",,,19.8376674652099,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","TOTD","Total declared","A","Annual","2000","2000","YR","Years","0","Units",,,14.2114400863647,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","TOTD","Total declared","A","Annual","2001","2001","YR","Years","0","Units",,,14.2769470214843,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","TOTD","Total declared","A","Annual","2002","2002","YR","Years","0","Units",,,14.2578792572021,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","TOTD","Total declared","A","Annual","2003","2003","YR","Years","0","Units",,,14.5643596649169,,
"DEU","Germany","MEN","Men","4549","45 to 49","TE","Total employment","TOTD","Total declared","A","Annual","2004","2004","YR","Years","0","Units",,,14.5026502609252,,
